epoch,step,train_loss,val_loss
59,11999,0.06668798625469208,
59,12049,0.041850343346595764,
59,12099,0.07172064483165741,
59,12119,,0.05154101923108101
60,12149,0.06509985774755478,
60,12199,0.056369848549366,
60,12249,0.11651834100484848,
60,12299,0.06126777082681656,
60,12321,,0.051520198583602905
61,12349,0.07405032962560654,
61,12399,0.057335760444402695,
61,12449,0.054168831557035446,
61,12499,0.043531931936740875,
61,12523,,0.0517439991235733
62,12549,0.04320276528596878,
62,12599,0.05063667148351669,
62,12649,0.04608098790049553,
62,12699,0.04179471358656883,
62,12725,,0.051411379128694534
63,12749,0.04241884499788284,
63,12799,0.04203128442168236,
63,12849,0.05918373167514801,
63,12899,0.0373256579041481,
63,12927,,0.05171394348144531
64,12949,0.038682520389556885,
64,12999,0.047345634549856186,
64,13049,0.04317406564950943,
64,13099,0.10124101489782333,
64,13129,,0.05202951654791832
65,13149,0.041789501905441284,
65,13199,0.08868756145238876,
65,13249,0.03801122307777405,
65,13299,0.08322591334581375,
65,13331,,0.052130743861198425
66,13349,0.05830381438136101,
66,13399,0.08276190608739853,
66,13449,0.04215707629919052,
66,13499,0.02841126173734665,
66,13533,,0.05177367106080055
67,13549,0.06244656816124916,
67,13599,0.05730275809764862,
67,13649,0.05891653522849083,
67,13699,0.06673766672611237,
67,13735,,0.051397763192653656
68,13749,0.04161009564995766,
68,13799,0.03339582681655884,
68,13849,0.03601744771003723,
68,13899,0.03682025149464607,
68,13937,,0.051699407398700714
69,13949,0.03609311580657959,
69,13999,0.06073739379644394,
69,14049,0.042577363550662994,
69,14099,0.06768786162137985,
69,14139,,0.051368165761232376
70,14149,0.06097807735204697,
70,14199,0.05199471116065979,
70,14249,0.04712287336587906,
70,14299,0.02867266908288002,
70,14341,,0.05188197270035744
71,14349,0.039258286356925964,
71,14399,0.04744604974985123,
71,14449,0.042712077498435974,
71,14499,0.03462991490960121,
71,14543,,0.052085354924201965
72,14549,0.085140161216259,
72,14599,0.026734566316008568,
72,14649,0.039698485285043716,
72,14699,0.030903814360499382,
72,14745,,0.051190685480833054
73,14749,0.038304951041936874,
73,14799,0.09221693873405457,
73,14849,0.05811012536287308,
73,14899,0.06342379748821259,
73,14947,,0.05110250413417816
74,14949,0.04447007179260254,
74,14999,0.05360797047615051,
74,15049,0.057384222745895386,
74,15099,0.04217945784330368,
74,15149,0.06381157040596008,
74,15149,,0.052013467997312546
75,15199,0.031853318214416504,
75,15249,0.057082198560237885,
75,15299,0.0397319495677948,
75,15349,0.058185067027807236,
75,15351,,0.05138798803091049
76,15399,0.040368013083934784,
76,15449,0.024965742602944374,
76,15499,0.049327000975608826,
76,15549,0.06585177034139633,
76,15553,,0.05106678232550621
77,15599,0.06830435991287231,
77,15649,0.03265697881579399,
77,15699,0.02975212223827839,
77,15749,0.035206131637096405,
77,15755,,0.05147165432572365
78,15799,0.06648974120616913,
78,15849,0.0472797155380249,
78,15899,0.049235474318265915,
78,15949,0.04422823339700699,
78,15957,,0.05115218088030815
79,15999,0.02922143042087555,
79,16049,0.04911108687520027,
79,16099,0.05152130126953125,
79,16149,0.075515016913414,
79,16159,,0.05111056566238403
80,16199,0.04150141403079033,
80,16249,0.05648735165596008,
80,16299,0.05033358559012413,
80,16349,0.035060517489910126,
80,16361,,0.05084902048110962
81,16399,0.1187138631939888,
81,16449,0.0623832531273365,
81,16499,0.07072724401950836,
81,16549,0.03446456789970398,
81,16563,,0.051377248018980026
82,16599,0.03585940971970558,
82,16649,0.10242486000061035,
82,16699,0.035232968628406525,
82,16749,0.057055823504924774,
82,16765,,0.05136309936642647
83,16799,0.07724827527999878,
83,16849,0.03397626057267189,
83,16899,0.036105360835790634,
83,16949,0.04573148116469383,
83,16967,,0.051032740622758865
84,16999,0.0637393370270729,
84,17049,0.033305574208498,
84,17099,0.04065180569887161,
84,17149,0.07990287989377975,
84,17169,,0.051275841891765594
85,17199,0.06966478377580643,
85,17249,0.03473922237753868,
85,17299,0.066025510430336,
85,17349,0.053591787815093994,
85,17371,,0.05090203508734703
86,17399,0.04777079075574875,
86,17449,0.07123371213674545,
86,17499,0.03993432968854904,
86,17549,0.05388437956571579,
86,17573,,0.05086136236786842
87,17599,0.030642559751868248,
87,17649,0.057206492871046066,
87,17699,0.047997623682022095,
87,17749,0.04204384610056877,
87,17775,,0.05123605579137802
88,17799,0.03850467503070831,
88,17849,0.06687922775745392,
88,17899,0.04176969453692436,
88,17949,0.04403573274612427,
88,17977,,0.05145661532878876
89,17999,0.05433798208832741,
89,18049,0.030223669484257698,
89,18099,0.043224748224020004,
89,18149,0.038341373205184937,
89,18179,,0.051220767199993134
90,18199,0.060540951788425446,
90,18249,0.04190647602081299,
90,18299,0.034871794283390045,
90,18349,0.05360923707485199,
90,18381,,0.05091726407408714
91,18399,0.03369458392262459,
91,18449,0.10356083512306213,
91,18499,0.04573890566825867,
91,18549,0.06403578817844391,
91,18583,,0.05086856707930565
92,18599,0.033373814076185226,
92,18649,0.06822073459625244,
92,18699,0.05705845728516579,
92,18749,0.07559303939342499,
92,18785,,0.05078500136733055
93,18799,0.04074595123529434,
93,18849,0.039807144552469254,
93,18899,0.0598381832242012,
93,18949,0.033924538642168045,
93,18987,,0.05108846724033356
94,18999,0.044496309012174606,
94,19049,0.03780883923172951,
94,19099,0.05367305874824524,
94,19149,0.02501227706670761,
94,19189,,0.05070963129401207
95,19199,0.058803997933864594,
95,19249,0.05619018152356148,
95,19299,0.04695267975330353,
95,19349,0.07244837284088135,
95,19391,,0.050702571868896484
96,19399,0.08192623406648636,
96,19449,0.055341996252536774,
96,19499,0.034354276955127716,
96,19549,0.06617031246423721,
96,19593,,0.05077195167541504
97,19599,0.03172822296619415,
97,19649,0.044417090713977814,
97,19699,0.045798543840646744,
97,19749,0.033460166305303574,
97,19795,,0.05106962472200394
98,19799,0.052336983382701874,
98,19849,0.05638107657432556,
98,19899,0.0311892107129097,
98,19949,0.04352278634905815,
98,19997,,0.050719618797302246
99,19999,0.05301620811223984,
99,20049,0.06093665584921837,
99,20099,0.036077022552490234,
99,20149,0.043989136815071106,
99,20199,0.07303596287965775,
99,20199,,0.05151309072971344
100,20249,0.04150944948196411,
100,20299,0.06454643607139587,
100,20349,0.046183258295059204,
100,20399,0.09195253998041153,
100,20401,,0.05079835653305054
101,20449,0.03969145566225052,
101,20499,0.06232275813817978,
101,20549,0.07054459303617477,
101,20599,0.044346507638692856,
101,20603,,0.05084802582859993
102,20649,0.033689290285110474,
102,20699,0.04096914082765579,
102,20749,0.040655240416526794,
102,20799,0.025556296110153198,
102,20805,,0.05096828565001488
103,20849,0.07112940400838852,
103,20899,0.06256026029586792,
103,20949,0.03781585395336151,
103,20999,0.07381506264209747,
103,21007,,0.050742994993925095
104,21049,0.0683593600988388,
104,21099,0.05721902474761009,
104,21149,0.09294752776622772,
104,21199,0.09093838930130005,
104,21209,,0.05097552016377449
105,21249,0.05570489913225174,
105,21299,0.04546099156141281,
105,21349,0.04999985545873642,
105,21399,0.05613493174314499,
105,21411,,0.050582271069288254
106,21449,0.08906262367963791,
106,21499,0.02828507497906685,
106,21549,0.058208055794239044,
106,21599,0.03890208527445793,
106,21613,,0.05115199089050293
107,21649,0.054268740117549896,
107,21699,0.0545487143099308,
107,21749,0.039407745003700256,
107,21799,0.05035923048853874,
107,21815,,0.0510643906891346
108,21849,0.10063128918409348,
108,21899,0.03503106161952019,
108,21949,0.037932585924863815,
108,21999,0.05682888999581337,
108,22017,,0.050777532160282135
109,22049,0.033925797790288925,
109,22099,0.031125562265515327,
109,22149,0.0340435653924942,
109,22199,0.057356853038072586,
109,22219,,0.05074099823832512
110,22249,0.03718339279294014,
110,22299,0.07390997558832169,
110,22349,0.0422205850481987,
110,22399,0.06816832721233368,
110,22421,,0.05089223384857178
111,22449,0.03944128751754761,
111,22499,0.033976245671510696,
111,22549,0.039837226271629333,
111,22599,0.031885236501693726,
111,22623,,0.05138687789440155
112,22649,0.04162925109267235,
112,22699,0.03557438403367996,
112,22749,0.07776140421628952,
112,22799,0.042442891746759415,
112,22825,,0.050514206290245056
113,22849,0.0438799150288105,
113,22899,0.09120568633079529,
113,22949,0.07075759023427963,
113,22999,0.035686127841472626,
113,23027,,0.05051105469465256
114,23049,0.0824061930179596,
114,23099,0.04181531071662903,
114,23149,0.059347230941057205,
114,23199,0.045374419540166855,
114,23229,,0.05036211013793945
115,23249,0.04119526594877243,
115,23299,0.05571958050131798,
115,23349,0.035128649324178696,
115,23399,0.05899343639612198,
115,23431,,0.05188988521695137
116,23449,0.036805637180805206,
116,23499,0.07613737136125565,
116,23549,0.06738846749067307,
116,23599,0.0489044152200222,
116,23633,,0.05110493674874306
117,23649,0.05358058586716652,
117,23699,0.03347325697541237,
117,23749,0.04837873578071594,
117,23799,0.030795712023973465,
117,23835,,0.050685036927461624
118,23849,0.04592886567115784,
118,23899,0.061987075954675674,
118,23949,0.05187717825174332,
118,23999,0.059407781809568405,
118,24037,,0.05044141784310341
119,24049,0.03972253203392029,
119,24099,0.039027631282806396,
119,24149,0.0733247622847557,
119,24199,0.038110896944999695,
119,24239,,0.05059029906988144
120,24249,0.041915103793144226,
120,24299,0.0345940887928009,
120,24349,0.03562060371041298,
120,24399,0.09043373167514801,
120,24441,,0.050402019172906876
121,24449,0.03569991514086723,
121,24499,0.06733293831348419,
121,24549,0.034430645406246185,
121,24599,0.0680258721113205,
121,24643,,0.051346179097890854
122,24649,0.05873773619532585,
122,24699,0.035955026745796204,
122,24749,0.06724565476179123,
122,24799,0.06838954240083694,
122,24845,,0.050463221967220306
123,24849,0.034996457397937775,
123,24899,0.027901379391551018,
123,24949,0.05550204962491989,
123,24999,0.08924154192209244,
123,25047,,0.050321415066719055
124,25049,0.033510349690914154,
124,25099,0.04726719856262207,
124,25149,0.041608091443777084,
124,25199,0.03929441049695015,
124,25249,0.03547477349638939,
124,25249,,0.05049308389425278
125,25299,0.07148633152246475,
125,25349,0.03608815371990204,
125,25399,0.05969907343387604,
125,25449,0.03674916923046112,
125,25451,,0.050690632313489914
126,25499,0.0372498482465744,
126,25549,0.087530218064785,
126,25599,0.06721900403499603,
126,25649,0.044997163116931915,
126,25653,,0.05085023492574692
127,25699,0.03109709732234478,
127,25749,0.045187514275312424,
127,25799,0.062316298484802246,
127,25849,0.04696274548768997,
127,25855,,0.050593163818120956
128,25899,0.044175341725349426,
128,25949,0.056147534400224686,
128,25999,0.03802094608545303,
128,26049,0.07613702863454819,
128,26057,,0.05063873156905174
129,26099,0.04177994281053543,
129,26149,0.03355276957154274,
129,26199,0.07768135517835617,
129,26249,0.05084000527858734,
129,26259,,0.05016087368130684
130,26299,0.02588728256523609,
130,26349,0.03953462094068527,
130,26399,0.06287126243114471,
130,26449,0.037628091871738434,
130,26461,,0.050140827894210815
131,26499,0.09152349084615707,
131,26549,0.03997303545475006,
131,26599,0.0448746494948864,
131,26649,0.03254501521587372,
131,26663,,0.050722554326057434
132,26699,0.04340948909521103,
132,26749,0.03348730877041817,
132,26799,0.031397491693496704,
132,26849,0.029545767232775688,
132,26865,,0.05001998320221901
133,26899,0.04345737397670746,
133,26949,0.030657626688480377,
133,26999,0.05753466859459877,
133,27049,0.08328135311603546,
133,27067,,0.050384145230054855
134,27099,0.039924658834934235,
134,27149,0.029258156195282936,
134,27199,0.03478537127375603,
134,27249,0.03986463323235512,
134,27269,,0.050100140273571014
135,27299,0.033669475466012955,
135,27349,0.06943108886480331,
135,27399,0.08676701039075851,
135,27449,0.060782477259635925,
135,27471,,0.050145070999860764
136,27499,0.05312393233180046,
136,27549,0.03403846547007561,
136,27599,0.050531260669231415,
136,27649,0.030910847708582878,
136,27673,,0.05031649023294449
137,27699,0.06624764949083328,
137,27749,0.06698772311210632,
137,27799,0.03305437043309212,
137,27849,0.03927234560251236,
137,27875,,0.05128913372755051
138,27899,0.048215992748737335,
138,27949,0.06221838667988777,
138,27999,0.03566288575530052,
138,28049,0.05858698859810829,
138,28077,,0.050609901547431946
139,28099,0.03624153137207031,
139,28149,0.03739502280950546,
139,28199,0.03169583901762962,
139,28249,0.04022138565778732,
139,28279,,0.050392139703035355
140,28299,0.03631605952978134,
140,28349,0.03432011976838112,
140,28399,0.04464590549468994,
140,28449,0.04875300079584122,
140,28481,,0.0503106564283371
141,28499,0.0734611377120018,
141,28549,0.04634837433695793,
141,28599,0.053288135677576065,
141,28649,0.0349067859351635,
141,28683,,0.05054841935634613
142,28699,0.047620952129364014,
142,28749,0.03425677865743637,
142,28799,0.03803204372525215,
142,28849,0.09102437645196915,
142,28885,,0.05024511739611626
143,28899,0.04086108133196831,
143,28949,0.06592734903097153,
143,28999,0.046651389449834824,
143,29049,0.038131412118673325,
143,29087,,0.05035068467259407
144,29099,0.028125325217843056,
144,29149,0.04167679324746132,
144,29199,0.07318846136331558,
144,29249,0.03683909401297569,
144,29289,,0.050184834748506546
145,29299,0.06953072547912598,
145,29349,0.024107137694954872,
145,29399,0.06460081040859222,
145,29449,0.04745710641145706,
145,29491,,0.05033305659890175
146,29499,0.0339752659201622,
146,29549,0.03787434846162796,
146,29599,0.03567808121442795,
146,29649,0.036234524101018906,
146,29693,,0.05028451979160309
147,29699,0.03564043343067169,
147,29749,0.046531111001968384,
147,29799,0.03181381896138191,
147,29849,0.04506179690361023,
147,29895,,0.05071459338068962
148,29899,0.0682988315820694,
148,29949,0.036330949515104294,
148,29999,0.06650396436452866,
148,30049,0.02610952965915203,
148,30097,,0.050441473722457886
149,30099,0.04240694269537926,
149,30149,0.04659050703048706,
149,30199,0.03698863089084625,
149,30249,0.07174663990736008,
149,30299,0.03172031417489052,
149,30299,,0.050585731863975525
