epoch,step,train_loss,val_loss
28,4204,,0.10927420854568481
29,4249,0.10329166054725647,
29,4299,0.14616864919662476,
29,4349,0.11729095876216888,
29,4349,,0.10853152722120285
30,4399,0.10009942203760147,
30,4449,0.12131300568580627,
30,4494,,0.10849232971668243
31,4499,0.12669561803340912,
31,4549,0.11339283734560013,
31,4599,0.10140622407197952,
31,4639,,0.1085413321852684
32,4649,0.14318059384822845,
32,4699,0.11598757654428482,
32,4749,0.1200001910328865,
32,4784,,0.10922276973724365
33,4799,0.12982377409934998,
33,4849,0.09159659594297409,
33,4899,0.11067565530538559,
33,4929,,0.10817613452672958
34,4949,0.10473836213350296,
34,4999,0.12571671605110168,
34,5049,0.10939713567495346,
34,5074,,0.10807542502880096
35,5099,0.08721623569726944,
35,5149,0.09612271189689636,
35,5199,0.08707860857248306,
35,5219,,0.10755443572998047
36,5249,0.13507767021656036,
36,5299,0.1191108226776123,
36,5349,0.12275157868862152,
36,5364,,0.1077311635017395
37,5399,0.09729708731174469,
37,5449,0.09174545109272003,
37,5499,0.09846310317516327,
37,5509,,0.1082339733839035
38,5549,0.09782909601926804,
38,5599,0.0792073905467987,
38,5649,0.08154064416885376,
38,5654,,0.10755887627601624
39,5699,0.11295345425605774,
39,5749,0.10225608199834824,
39,5799,0.20438407361507416,
39,5799,,0.1075986996293068
40,5849,0.10767992585897446,
40,5899,0.0907735750079155,
40,5944,,0.10743914544582367
41,5949,0.10329125821590424,
41,5999,0.08684254437685013,
41,6049,0.07295015454292297,
41,6089,,0.10793572664260864
42,6099,0.09944657236337662,
42,6149,0.12230487912893295,
42,6199,0.10717639327049255,
42,6234,,0.10807767510414124
43,6249,0.12433379888534546,
43,6299,0.10358034819364548,
43,6349,0.08372893929481506,
43,6379,,0.10751530528068542
44,6399,0.11399976909160614,
44,6449,0.07729296386241913,
44,6499,0.09087447822093964,
44,6524,,0.10754092782735825
45,6549,0.10685344785451889,
45,6599,0.13018286228179932,
45,6649,0.1271975189447403,
45,6669,,0.10707041621208191
46,6699,0.11376193910837173,
46,6749,0.10130343586206436,
46,6799,0.09715214371681213,
46,6814,,0.1064915657043457
47,6849,0.10227031260728836,
47,6899,0.10208623111248016,
47,6949,0.09630149602890015,
47,6959,,0.10900416970252991
48,6999,0.10638195276260376,
48,7049,0.08825662732124329,
48,7099,0.09954506158828735,
48,7104,,0.10812316834926605
49,7149,0.12248136103153229,
49,7199,0.18788877129554749,
49,7249,0.05888013169169426,
49,7249,,0.10681343078613281
50,7299,0.15321308374404907,
50,7349,0.09406659007072449,
50,7394,,0.10756580531597137
51,7399,0.09904490411281586,
51,7449,0.10140222311019897,
51,7499,0.09204502403736115,
51,7539,,0.1070699617266655
52,7549,0.09853511303663254,
52,7599,0.09064486622810364,
52,7649,0.11238588392734528,
52,7684,,0.10654351860284805
53,7699,0.09099572151899338,
53,7749,0.11389724165201187,
53,7799,0.12121511995792389,
53,7829,,0.10749581456184387
54,7849,0.10198191553354263,
54,7899,0.08949059993028641,
54,7949,0.11738184094429016,
54,7974,,0.10920734703540802
55,7999,0.09621495753526688,
55,8049,0.09528994560241699,
55,8099,0.0985424742102623,
55,8119,,0.10666866600513458
56,8149,0.07818277180194855,
56,8199,0.13428416848182678,
56,8249,0.1193629801273346,
56,8264,,0.10686837136745453
57,8299,0.10638009011745453,
57,8349,0.11610281467437744,
57,8399,0.09359817951917648,
57,8409,,0.10814087837934494
58,8449,0.07954104989767075,
58,8499,0.08669167011976242,
58,8549,0.10337131470441818,
58,8554,,0.10594062507152557
59,8599,0.10751713812351227,
59,8649,0.13412518799304962,
59,8699,0.09753070026636124,
59,8699,,0.10669735819101334
60,8749,0.0885104089975357,
60,8799,0.08709739148616791,
60,8844,,0.10641128569841385
61,8849,0.10291805118322372,
61,8899,0.11510379612445831,
61,8949,0.121861532330513,
61,8989,,0.10657024383544922
62,8999,0.08244450390338898,
62,9049,0.1416274607181549,
62,9099,0.09140678495168686,
62,9134,,0.10618062317371368
63,9149,0.1315595954656601,
63,9199,0.08443892747163773,
63,9249,0.10618824511766434,
63,9279,,0.10656685382127762
64,9299,0.09511712938547134,
64,9349,0.10774119943380356,
64,9399,0.10153547674417496,
64,9424,,0.10646401345729828
65,9449,0.1016312688589096,
65,9499,0.11262937635183334,
65,9549,0.08974595367908478,
65,9569,,0.10582707822322845
66,9599,0.06760609149932861,
66,9649,0.13948866724967957,
66,9699,0.08154968172311783,
66,9714,,0.1065891832113266
67,9749,0.1446649581193924,
67,9799,0.08461961150169373,
67,9849,0.12716737389564514,
67,9859,,0.10674653947353363
68,9899,0.1366054117679596,
68,9949,0.10515525192022324,
68,9999,0.11451592296361923,
68,10004,,0.10714346915483475
69,10049,0.10790440440177917,
69,10099,0.10212667286396027,
69,10149,0.18315184116363525,
69,10149,,0.10695511847734451
70,10199,0.0926288366317749,
70,10249,0.12054230272769928,
70,10294,,0.10680492967367172
71,10299,0.1449616551399231,
71,10349,0.11009091138839722,
71,10399,0.10827111452817917,
71,10439,,0.10729681700468063
72,10449,0.09698912501335144,
72,10499,0.11651067435741425,
72,10549,0.07506806403398514,
72,10584,,0.10644420236349106
73,10599,0.10888075828552246,
73,10649,0.09083390980958939,
73,10699,0.12444556504487991,
73,10729,,0.10768719762563705
74,10749,0.0961671769618988,
74,10799,0.0899575874209404,
74,10849,0.08979763090610504,
74,10874,,0.10649342089891434
75,10899,0.07243279367685318,
75,10949,0.09323059022426605,
75,10999,0.08704226464033127,
75,11019,,0.10672736912965775
76,11049,0.09988173097372055,
76,11099,0.11869221925735474,
76,11149,0.11324574053287506,
76,11164,,0.10589352995157242
77,11199,0.13831518590450287,
77,11249,0.09388357400894165,
77,11299,0.11320441216230392,
77,11309,,0.10808026045560837
78,11349,0.09883489459753036,
78,11399,0.10412473976612091,
78,11449,0.08858327567577362,
78,11454,,0.10648391395807266
79,11499,0.12347874045372009,
79,11549,0.06882800161838531,
79,11599,0.1093415766954422,
79,11599,,0.10596177726984024
80,11649,0.10767684876918793,
80,11699,0.10850192606449127,
80,11744,,0.10781127959489822
81,11749,0.12578395009040833,
81,11799,0.09825257211923599,
81,11849,0.08894576877355576,
81,11889,,0.10587072372436523
82,11899,0.09244726598262787,
82,11949,0.08696816116571426,
82,11999,0.08315232396125793,
82,12034,,0.10616643726825714
83,12049,0.08669870346784592,
83,12099,0.09118001163005829,
83,12149,0.0972168892621994,
83,12179,,0.10617078095674515
84,12199,0.1255020946264267,
84,12249,0.13878507912158966,
84,12299,0.09430648386478424,
84,12324,,0.10573909431695938
85,12349,0.08475304394960403,
85,12399,0.13043972849845886,
85,12449,0.09756512194871902,
85,12469,,0.10750926285982132
86,12499,0.09301060438156128,
86,12549,0.11734212189912796,
86,12599,0.078403539955616,
86,12614,,0.10587204992771149
87,12649,0.08839211612939835,
87,12699,0.10089941322803497,
87,12749,0.0849233865737915,
87,12759,,0.1062333881855011
88,12799,0.15312674641609192,
88,12849,0.10184639692306519,
88,12899,0.1179315447807312,
88,12904,,0.10658498108386993
89,12949,0.10280834138393402,
89,12999,0.08468537032604218,
89,13049,0.11570221185684204,
89,13049,,0.10574899613857269
90,13099,0.09837399423122406,
90,13149,0.07573188096284866,
90,13194,,0.10769779235124588
91,13199,0.10439902544021606,
91,13249,0.13238491117954254,
91,13299,0.13644254207611084,
91,13339,,0.10614718496799469
92,13349,0.07831978797912598,
92,13399,0.07623898237943649,
92,13449,0.1085134744644165,
92,13484,,0.10579576343297958
93,13499,0.09245314449071884,
93,13549,0.12700851261615753,
93,13599,0.09794283658266068,
93,13629,,0.10763946175575256
94,13649,0.10572928190231323,
94,13699,0.14018920063972473,
94,13749,0.0896821990609169,
94,13774,,0.10677017271518707
95,13799,0.08333127200603485,
95,13849,0.11265317350625992,
95,13899,0.11583714187145233,
95,13919,,0.10576130449771881
96,13949,0.0817653089761734,
96,13999,0.09605859965085983,
96,14049,0.07131723314523697,
96,14064,,0.10592453181743622
97,14099,0.12307603657245636,
97,14149,0.12790708243846893,
97,14199,0.08504409343004227,
97,14209,,0.10678329318761826
98,14249,0.08975090831518173,
98,14299,0.11087071150541306,
98,14349,0.12258775532245636,
98,14354,,0.10653822124004364
99,14399,0.0911974087357521,
99,14449,0.1142677590250969,
99,14499,0.10082554817199707,
99,14499,,0.10588857531547546
100,14549,0.0982210710644722,
100,14599,0.15802839398384094,
100,14644,,0.10596848279237747
101,14649,0.08425721526145935,
101,14699,0.09757161140441895,
101,14749,0.08478003740310669,
101,14789,,0.10804542154073715
102,14799,0.11749652773141861,
102,14849,0.11272843927145004,
102,14899,0.12953943014144897,
102,14934,,0.10664630681276321
103,14949,0.09135386347770691,
103,14999,0.10814739763736725,
103,15049,0.09302970767021179,
103,15079,,0.10658381879329681
104,15099,0.0934612974524498,
104,15149,0.09898881614208221,
104,15199,0.07651486247777939,
104,15224,,0.10553719103336334
105,15249,0.08498658239841461,
105,15299,0.12804517149925232,
105,15349,0.13469646871089935,
105,15369,,0.10634347051382065
106,15399,0.08531295508146286,
106,15449,0.07758874446153641,
106,15499,0.11000396311283112,
106,15514,,0.1060861274600029
107,15549,0.1068466380238533,
107,15599,0.10701458901166916,
107,15649,0.11352319270372391,
107,15659,,0.10721537470817566
108,15699,0.09170499444007874,
108,15749,0.09055977314710617,
108,15799,0.07621890306472778,
108,15804,,0.10723423212766647
109,15849,0.0797361508011818,
109,15899,0.10087604075670242,
109,15949,0.12935590744018555,
109,15949,,0.10660375654697418
110,15999,0.11354091763496399,
110,16049,0.08914772421121597,
110,16094,,0.10933271050453186
111,16099,0.07577212899923325,
111,16149,0.08333595842123032,
111,16199,0.09306184202432632,
111,16239,,0.10685992985963821
112,16249,0.11856617778539658,
112,16299,0.09136856347322464,
112,16349,0.10751853883266449,
112,16384,,0.10595404356718063
113,16399,0.08078881353139877,
113,16449,0.0857086330652237,
113,16499,0.1056709885597229,
113,16529,,0.10663097351789474
114,16549,0.09656558185815811,
114,16599,0.084220752120018,
114,16649,0.10310344398021698,
114,16674,,0.10657729208469391
115,16699,0.11517917364835739,
115,16749,0.12444575130939484,
115,16799,0.11611565947532654,
115,16819,,0.10585765540599823
116,16849,0.07658354938030243,
116,16899,0.13382495939731598,
116,16949,0.0920141264796257,
116,16964,,0.10544894635677338
117,16999,0.10560224950313568,
117,17049,0.09380784630775452,
117,17099,0.13374179601669312,
117,17109,,0.1058800145983696
118,17149,0.13099399209022522,
118,17199,0.12564286589622498,
118,17249,0.0886714980006218,
118,17254,,0.10561647266149521
119,17299,0.09848128259181976,
119,17349,0.09410297870635986,
119,17399,0.0876586064696312,
119,17399,,0.10576880723237991
120,17449,0.08850666880607605,
120,17499,0.09341112524271011,
120,17544,,0.10556429624557495
121,17549,0.10062015801668167,
121,17599,0.1153755635023117,
121,17649,0.10053398460149765,
121,17689,,0.10562392324209213
122,17699,0.0854598730802536,
122,17749,0.11466437578201294,
122,17799,0.10054557025432587,
122,17834,,0.10622923821210861
123,17849,0.14471550285816193,
123,17899,0.10718235373497009,
123,17949,0.09301045536994934,
123,17979,,0.10586874932050705
124,17999,0.09010467678308487,
124,18049,0.10513007640838623,
124,18099,0.08040682971477509,
124,18124,,0.10566016286611557
125,18149,0.11841636896133423,
125,18199,0.101353220641613,
125,18249,0.10394800454378128,
125,18269,,0.10577670484781265
126,18299,0.12011237442493439,
126,18349,0.07286318391561508,
126,18399,0.11087417602539062,
126,18414,,0.10658382624387741
127,18449,0.07275904715061188,
127,18499,0.10714224725961685,
127,18549,0.08883719146251678,
127,18559,,0.10602036863565445
128,18599,0.08111244440078735,
128,18649,0.11716189980506897,
128,18699,0.11206759512424469,
128,18704,,0.10558760166168213
129,18749,0.1020713523030281,
129,18799,0.09538508206605911,
129,18849,0.13839425146579742,
129,18849,,0.10621951520442963
130,18899,0.08533971756696701,
130,18949,0.11212385445833206,
130,18994,,0.10611598938703537
131,18999,0.10270532965660095,
131,19049,0.11885449290275574,
131,19099,0.11436212062835693,
131,19139,,0.10840224474668503
132,19149,0.09899895638227463,
132,19199,0.10894012451171875,
132,19249,0.08182557672262192,
132,19284,,0.10690254718065262
133,19299,0.10622195154428482,
133,19349,0.1008734479546547,
133,19399,0.08681236207485199,
133,19429,,0.10604067891836166
134,19449,0.11626876145601273,
134,19499,0.08338674157857895,
134,19549,0.09964403510093689,
134,19574,,0.10556487739086151
135,19599,0.10422114282846451,
135,19649,0.09531545639038086,
135,19699,0.08589537441730499,
135,19719,,0.10584395378828049
136,19749,0.1062641441822052,
136,19799,0.08907633274793625,
136,19849,0.06320282816886902,
136,19864,,0.10561221092939377
137,19899,0.07736414670944214,
137,19949,0.09367379546165466,
137,19999,0.11285819858312607,
137,20009,,0.1061878427863121
138,20049,0.13917595148086548,
138,20099,0.08389020711183548,
138,20149,0.10589670389890671,
138,20154,,0.10668626427650452
139,20199,0.13570161163806915,
139,20249,0.08308116346597672,
139,20299,0.16113995015621185,
139,20299,,0.10642760246992111
140,20349,0.12669001519680023,
140,20399,0.09099205583333969,
140,20444,,0.10562613606452942
141,20449,0.08272048085927963,
141,20499,0.12954449653625488,
141,20549,0.11071163415908813,
141,20589,,0.10602323710918427
142,20599,0.10433044284582138,
142,20649,0.09677346050739288,
142,20699,0.12125266343355179,
142,20734,,0.10635294020175934
143,20749,0.13189110159873962,
143,20799,0.12848150730133057,
143,20849,0.1052018329501152,
143,20879,,0.10601108521223068
144,20899,0.06716611981391907,
144,20949,0.116526760160923,
144,20999,0.1086622029542923,
144,21024,,0.10578951239585876
145,21049,0.14307133853435516,
145,21099,0.09957756847143173,
145,21149,0.10921408236026764,
145,21169,,0.1067737489938736
146,21199,0.09527891874313354,
146,21249,0.08315828442573547,
146,21299,0.13533133268356323,
146,21314,,0.10654254257678986
147,21349,0.11610335111618042,
147,21399,0.07653768360614777,
147,21449,0.1102362796664238,
147,21459,,0.10574313998222351
148,21499,0.08747674524784088,
148,21549,0.14323854446411133,
148,21599,0.09367357939481735,
148,21604,,0.10562790930271149
149,21649,0.09293971210718155,
149,21699,0.0702284649014473,
149,21749,0.06003262847661972,
149,21749,,0.10656387358903885
