epoch,step,train_loss,val_loss
48,9249,0.0024472170043736696,
48,9299,0.003272946923971176,
48,9349,0.003518930869176984,
48,9399,0.002586302114650607,
48,9407,,0.0034759975969791412
49,9449,0.004800672642886639,
49,9499,0.0018400114495307207,
49,9549,0.004609427414834499,
49,9599,0.004093008581548929,
49,9599,,0.003438286017626524
50,9649,0.0044826846569776535,
50,9699,0.0031523180659860373,
50,9749,0.004597000777721405,
50,9791,,0.0035128111485391855
51,9799,0.004569143056869507,
51,9849,0.0045018368400633335,
51,9899,0.004553166683763266,
51,9949,0.0036009817849844694,
51,9983,,0.0034160641953349113
52,9999,0.004269683267921209,
52,10049,0.002670060843229294,
52,10099,0.002913045696914196,
52,10149,0.004265706520527601,
52,10175,,0.003422953188419342
53,10199,0.0015046418411657214,
53,10249,0.002916120458394289,
53,10299,0.003163606161251664,
53,10349,0.003812201786786318,
53,10367,,0.0036380249075591564
54,10399,0.003954262938350439,
54,10449,0.0033750152215361595,
54,10499,0.0034048568923026323,
54,10549,0.0036016572266817093,
54,10559,,0.003502786625176668
55,10599,0.004310626536607742,
55,10649,0.002917687175795436,
55,10699,0.002540975110605359,
55,10749,0.004881022963672876,
55,10751,,0.0035792554263025522
56,10799,0.004505042918026447,
56,10849,0.003516986733302474,
56,10899,0.003481885651126504,
56,10943,,0.0034345793537795544
57,10949,0.0009428931516595185,
57,10999,0.0010826261714100838,
57,11049,0.0054628243669867516,
57,11099,0.003244503866881132,
57,11135,,0.0036189144011586905
58,11149,0.002794749103486538,
58,11199,0.003921540454030037,
58,11249,0.003748849965631962,
58,11299,0.002281973836943507,
58,11327,,0.0034270568285137415
59,11349,0.0021309147123247385,
59,11399,0.0018403264693915844,
59,11449,0.0032303151674568653,
59,11499,0.002500381786376238,
59,11519,,0.0034527017269283533
60,11549,0.003352703060954809,
60,11599,0.00395044032484293,
60,11649,0.0039229183457791805,
60,11699,0.004285995848476887,
60,11711,,0.003444582922384143
61,11749,0.003193735610693693,
61,11799,0.0049278624355793,
61,11849,0.0051518878899514675,
61,11899,0.0018838089890778065,
61,11903,,0.0034448911901563406
62,11949,0.0026497545186430216,
62,11999,0.003093656385317445,
62,12049,0.002829180797562003,
62,12095,,0.0034287222661077976
63,12099,0.0031686504371464252,
63,12149,0.004519949201494455,
63,12199,0.0025089106056839228,
63,12249,0.0037200464867055416,
63,12287,,0.0034442071337252855
64,12299,0.0028749064076691866,
64,12349,0.004231657832860947,
64,12399,0.003951387945562601,
64,12449,0.0012543747434392571,
64,12479,,0.0034050606191158295
65,12499,0.0015042293816804886,
65,12549,0.0036743737291544676,
65,12599,0.00510008167475462,
65,12649,0.003738994710147381,
65,12671,,0.003422149922698736
66,12699,0.00568958418443799,
66,12749,0.0017300297040492296,
66,12799,0.004834893625229597,
66,12849,0.003379826433956623,
66,12863,,0.0034435440320521593
67,12899,0.00169741315767169,
67,12949,0.004658788908272982,
67,12999,0.004769178107380867,
67,13049,0.0025474573485553265,
67,13055,,0.003408518387004733
68,13099,0.0028598932549357414,
68,13149,0.004332565236836672,
68,13199,0.003094498999416828,
68,13247,,0.00359426555223763
69,13249,0.003128435229882598,
69,13299,0.003774415934458375,
69,13349,0.0034473121631890535,
69,13399,0.003616902744397521,
69,13439,,0.0034377085976302624
70,13449,0.0034185955300927162,
70,13499,0.0028178186621516943,
70,13549,0.004612285643815994,
70,13599,0.002693185582756996,
70,13631,,0.003470659488812089
71,13649,0.002673841081559658,
71,13699,0.005015949252992868,
71,13749,0.0026363711804151535,
71,13799,0.0014962045243009925,
71,13823,,0.003459970699623227
72,13849,0.0025626132264733315,
72,13899,0.00498249800875783,
72,13949,0.0022671902552247047,
72,13999,0.0032770377583801746,
72,14015,,0.0034158118069171906
73,14049,0.002482085954397917,
73,14099,0.0031602017115801573,
73,14149,0.0035513301845639944,
73,14199,0.0024611586704850197,
73,14207,,0.003441563108935952
74,14249,0.0048448494635522366,
74,14299,0.0018707647686824203,
74,14349,0.004615437239408493,
74,14399,0.004052984062582254,
74,14399,,0.0034917148295789957
75,14449,0.004422308411449194,
75,14499,0.003170313546434045,
75,14549,0.004451368935406208,
75,14591,,0.003492007963359356
76,14599,0.00461324118077755,
76,14649,0.004184945486485958,
76,14699,0.0045303720980882645,
76,14749,0.0035235080868005753,
76,14783,,0.003621330251917243
77,14799,0.003981407266110182,
77,14849,0.002552998485043645,
77,14899,0.0030184078495949507,
77,14949,0.004215645138174295,
77,14975,,0.003428861266002059
78,14999,0.0014999473933130503,
78,15049,0.0028857931029051542,
78,15099,0.0032531998585909605,
78,15149,0.003791818395256996,
78,15167,,0.0035682793240994215
79,15199,0.003917249850928783,
79,15249,0.003169500967487693,
79,15299,0.0034405256155878305,
79,15349,0.003495359793305397,
79,15359,,0.0034547075629234314
80,15399,0.004428880754858255,
80,15449,0.002867010422050953,
80,15499,0.0025646353606134653,
80,15549,0.004813901148736477,
80,15551,,0.0035053431056439877
81,15599,0.004571230616420507,
81,15649,0.003611085470765829,
81,15699,0.0036638667806982994,
81,15743,,0.003409949829801917
82,15749,0.0010127645218744874,
82,15799,0.0010716133983805776,
82,15849,0.005350487306714058,
82,15899,0.003292484674602747,
82,15935,,0.0035137084778398275
83,15949,0.0026609350461512804,
83,15999,0.004052093252539635,
83,16049,0.0037730634212493896,
83,16099,0.0022820127196609974,
83,16127,,0.0034045351203531027
84,16149,0.002133943373337388,
84,16199,0.001906784251332283,
84,16249,0.003162615466862917,
84,16299,0.0024902154691517353,
84,16319,,0.0034161906223744154
85,16349,0.0033998729195445776,
85,16399,0.003920408897101879,
85,16449,0.004007433541119099,
85,16499,0.004235526546835899,
85,16511,,0.0034908202942460775
86,16549,0.0030865531880408525,
86,16599,0.0050628408789634705,
86,16649,0.004773862659931183,
86,16699,0.0018728330032899976,
86,16703,,0.0033908344339579344
87,16749,0.002569549484178424,
87,16799,0.003080867463722825,
87,16849,0.0028212147299200296,
87,16895,,0.0035689782816916704
88,16899,0.003222987987101078,
88,16949,0.0044137779623270035,
88,16999,0.0025148766580969095,
88,17049,0.0037321802228689194,
88,17087,,0.003490256378427148
89,17099,0.002846685703843832,
89,17149,0.004269819241017103,
89,17199,0.003966085612773895,
89,17249,0.0011784277157858014,
89,17279,,0.0034134523011744022
90,17299,0.0016909290570765734,
90,17349,0.003659789450466633,
90,17399,0.004692932590842247,
90,17449,0.003906728699803352,
90,17471,,0.0034458860754966736
91,17499,0.0056968131102621555,
91,17549,0.0015299128135666251,
91,17599,0.004818508867174387,
91,17649,0.0034184989053756,
91,17663,,0.0034540460910648108
92,17699,0.0016459584003314376,
92,17749,0.004521109629422426,
92,17799,0.004881672095507383,
92,17849,0.0026130322366952896,
92,17855,,0.0034204386174678802
93,17899,0.0029187481850385666,
93,17949,0.004232775419950485,
93,17999,0.0031527772080153227,
93,18047,,0.003419395536184311
94,18049,0.0030313481111079454,
94,18099,0.0038687442429363728,
94,18149,0.003470898140221834,
94,18199,0.0036131571978330612,
94,18239,,0.003422246780246496
95,18249,0.0033131148666143417,
95,18299,0.002860028762370348,
95,18349,0.004578402265906334,
95,18399,0.002518473891541362,
95,18431,,0.0034862332977354527
96,18449,0.0027258533518761396,
96,18499,0.005074486136436462,
96,18549,0.0027230430860072374,
96,18599,0.0014150850474834442,
96,18623,,0.0035118733067065477
97,18649,0.002626351546496153,
97,18699,0.004957172553986311,
97,18749,0.0024612746201455593,
97,18799,0.003222944214940071,
97,18815,,0.0033913585357367992
98,18849,0.002414944814518094,
98,18899,0.003160543739795685,
98,18949,0.0035786351654678583,
98,18999,0.002553787548094988,
98,19007,,0.0034729582257568836
99,19049,0.004901733715087175,
99,19099,0.0017509697936475277,
99,19149,0.004494710825383663,
99,19199,0.003956936299800873,
99,19199,,0.0034492057748138905
100,19249,0.004376567434519529,
100,19299,0.003029224229976535,
100,19349,0.004538591485470533,
100,19391,,0.0035312373656779528
101,19399,0.004473354201763868,
101,19449,0.004607051145285368,
101,19499,0.004429614171385765,
101,19549,0.0035241374280303717,
101,19583,,0.0034471384715288877
102,19599,0.004065241198986769,
102,19649,0.002575256396085024,
102,19699,0.0029084994457662106,
102,19749,0.004212133586406708,
102,19775,,0.0034237178042531013
103,19799,0.0016093527665361762,
103,19849,0.002995594870299101,
103,19899,0.003179119201377034,
103,19949,0.0037947550881654024,
103,19967,,0.0034587313421070576
104,19999,0.003903929842635989,
104,20049,0.003556314390152693,
104,20099,0.003457724815234542,
104,20149,0.0034822712186723948,
104,20159,,0.003472118405625224
105,20199,0.004386308137327433,
105,20249,0.0028332003857940435,
105,20299,0.002585597103461623,
105,20349,0.00481888884678483,
105,20351,,0.003428269876167178
106,20399,0.004722535144537687,
106,20449,0.003623575670644641,
106,20499,0.0036708025727421045,
106,20543,,0.0033999306615442038
107,20549,0.0011000378290191293,
107,20599,0.0010497387265786529,
107,20649,0.005344216246157885,
107,20699,0.0032616371754556894,
107,20735,,0.0033987010829150677
108,20749,0.002838250482454896,
108,20799,0.004038660321384668,
108,20849,0.0037905394565314054,
108,20899,0.0022142501547932625,
108,20927,,0.003431367687880993
109,20949,0.002228195546194911,
109,20999,0.0019191938918083906,
109,21049,0.0031825252808630466,
109,21099,0.002453890861943364,
109,21119,,0.003396271727979183
110,21149,0.003447755938395858,
110,21199,0.0036673611029982567,
110,21249,0.00398264592513442,
110,21299,0.0041932095773518085,
110,21311,,0.0034396559931337833
111,21349,0.0031142665538936853,
111,21399,0.00519840233027935,
111,21449,0.004867852665483952,
111,21499,0.001843416364863515,
111,21503,,0.003405265510082245
112,21549,0.0028597330674529076,
112,21599,0.003028887789696455,
112,21649,0.0028937868773937225,
112,21695,,0.0035297954455018044
113,21699,0.003182479180395603,
113,21749,0.004364688880741596,
113,21799,0.0022865692153573036,
113,21849,0.0037417993880808353,
113,21887,,0.003416062332689762
114,21899,0.0028305123560130596,
114,21949,0.004302056040614843,
114,21999,0.0040626004338264465,
114,22049,0.0013174908235669136,
114,22079,,0.003442326793447137
115,22099,0.0016545078251510859,
115,22149,0.0036242660135030746,
115,22199,0.004685365129262209,
115,22249,0.004129982553422451,
115,22271,,0.003432681318372488
116,22299,0.005511268973350525,
116,22349,0.001513978699222207,
116,22399,0.004830898251384497,
116,22449,0.0033880057744681835,
116,22463,,0.0037225245032459497
117,22499,0.001832974492572248,
117,22549,0.004576856270432472,
117,22599,0.004860835149884224,
117,22649,0.002656779019162059,
117,22655,,0.003403006587177515
118,22699,0.0029310956597328186,
118,22749,0.004266152624040842,
118,22799,0.003160888096317649,
118,22847,,0.003395470790565014
119,22849,0.003127609146758914,
119,22899,0.0038085072301328182,
119,22949,0.003483399050310254,
119,22999,0.0036336584016680717,
119,23039,,0.0034228141885250807
120,23049,0.003262508660554886,
120,23099,0.002801616908982396,
120,23149,0.004519755486398935,
120,23199,0.002534946659579873,
120,23231,,0.003431387012824416
121,23249,0.0026406757533550262,
121,23299,0.0050082700327038765,
121,23349,0.0030728988349437714,
121,23399,0.001375748310238123,
121,23423,,0.0035707419738173485
122,23449,0.002660814207047224,
122,23499,0.004907597322016954,
122,23549,0.002208647783845663,
122,23599,0.0032633617520332336,
122,23615,,0.003402088535949588
123,23649,0.0024681382346898317,
123,23699,0.0031547327525913715,
123,23749,0.003597866976633668,
123,23799,0.002592557342723012,
123,23807,,0.0034945872612297535
124,23849,0.004854231141507626,
124,23899,0.0017892955802381039,
124,23949,0.004505632445216179,
124,23999,0.003957079723477364,
124,23999,,0.0033915559761226177
125,24049,0.004377226810902357,
125,24099,0.002938042161986232,
125,24149,0.004282941576093435,
125,24191,,0.003388772951439023
126,24199,0.0045497906394302845,
126,24249,0.0042975787073373795,
126,24299,0.004401406738907099,
126,24349,0.003465751651674509,
126,24383,,0.0034725733567029238
127,24399,0.0042037214152514935,
127,24449,0.0028930227272212505,
127,24499,0.0027117219287902117,
127,24549,0.004226153250783682,
127,24575,,0.0034167843405157328
128,24599,0.0016461079940199852,
128,24649,0.0029623149894177914,
128,24699,0.003162569832056761,
128,24749,0.00382646219804883,
128,24767,,0.0034070450346916914
129,24799,0.004033176694065332,
129,24849,0.0033301610965281725,
129,24899,0.003439337480813265,
129,24949,0.0033612209372222424,
129,24959,,0.0033878593239933252
130,24999,0.004429586697369814,
130,25049,0.0028584199026226997,
130,25099,0.002551582409068942,
130,25149,0.004782113712280989,
130,25151,,0.0034533697180449963
131,25199,0.004428350366652012,
131,25249,0.0035715897101908922,
131,25299,0.0035428968258202076,
131,25343,,0.003415298881009221
132,25349,0.0009337296360172331,
132,25399,0.001228561159223318,
132,25449,0.00525782722979784,
132,25499,0.0033214117866009474,
132,25535,,0.0034151137806475163
133,25549,0.002772914944216609,
133,25599,0.004052172880619764,
133,25649,0.003794584423303604,
133,25699,0.0022203889675438404,
133,25727,,0.0035513227339833975
134,25749,0.0021740328520536423,
134,25799,0.0019285728922113776,
134,25849,0.00320437247864902,
134,25899,0.0024068374186754227,
134,25919,,0.0034538961481302977
135,25949,0.0034372503869235516,
135,25999,0.004123068414628506,
135,26049,0.0038608312606811523,
135,26099,0.00418431218713522,
135,26111,,0.0034591115545481443
136,26149,0.0032327480148524046,
136,26199,0.004980856087058783,
136,26249,0.005217066500335932,
136,26299,0.001830710214562714,
136,26303,,0.0034111125860363245
137,26349,0.0028886152431368828,
137,26399,0.0030404001008719206,
137,26449,0.0028716593515127897,
137,26495,,0.0034677160438150167
138,26499,0.0032360386103391647,
138,26549,0.004423833452165127,
138,26599,0.0025135537143796682,
138,26649,0.003713147947564721,
138,26687,,0.0034239888191223145
139,26699,0.002789602614939213,
139,26749,0.004269698169082403,
139,26799,0.00399019243195653,
139,26849,0.001232095411978662,
139,26879,,0.0034343854058533907
140,26899,0.0016041871858760715,
140,26949,0.0036451867781579494,
140,26999,0.004372050985693932,
140,27049,0.003663912881165743,
140,27071,,0.003413054160773754
141,27099,0.005733567755669355,
141,27149,0.0015207758406177163,
141,27199,0.004850936587899923,
141,27249,0.0033911310601979494,
141,27263,,0.003390440484508872
142,27299,0.0016730818897485733,
142,27349,0.004591556265950203,
142,27399,0.004942638333886862,
142,27449,0.002693519927561283,
142,27455,,0.003457277314737439
143,27499,0.0029862839728593826,
143,27549,0.004265102557837963,
143,27599,0.0032065785489976406,
143,27647,,0.0034466690849512815
144,27649,0.0030021623242646456,
144,27699,0.003838622709736228,
144,27749,0.003471118165180087,
144,27799,0.0036013489589095116,
144,27839,,0.003399491775780916
145,27849,0.0032599519472569227,
145,27899,0.002879519248381257,
145,27949,0.004544074647128582,
145,27999,0.0027551744133234024,
145,28031,,0.003432008670642972
146,28049,0.0026566958986222744,
146,28099,0.005038151051849127,
146,28149,0.003073072759434581,
146,28199,0.0014778788900002837,
146,28223,,0.003404882038012147
147,28249,0.0024967894423753023,
147,28299,0.004944742191582918,
147,28349,0.0022701371926814318,
147,28399,0.003347187303006649,
147,28415,,0.003409445285797119
148,28449,0.0023961507249623537,
148,28499,0.003285756101831794,
148,28549,0.0035994541831314564,
148,28599,0.0025885915383696556,
148,28607,,0.0035075328778475523
149,28649,0.0047110021114349365,
149,28699,0.0017983575817197561,
149,28749,0.004454887472093105,
149,28799,0.00392943387851119,
149,28799,,0.003433206584304571
