epoch,step,train_loss,val_loss
0,49,0.0028735396917909384,
0,99,0.001937883673235774,
0,149,0.0004746599297504872,
0,199,0.0003153801371809095,
0,249,0.0005890475586056709,
0,299,0.0006348876631818712,
0,349,2.6179744963883422e-05,
0,399,0.0006215900066308677,
0,449,0.0002807227137964219,
0,499,6.699559889966622e-06,
0,549,0.0021890278439968824,
0,599,0.0034494714345782995,
0,649,1.8038037524092942e-05,
0,699,0.0006613183068111539,
0,719,,0.0010999992955476046
1,749,0.00020687884534709156,
1,799,0.004337708465754986,
1,849,0.0002551313955336809,
1,899,0.0004313343670219183,
1,949,2.5555007596267387e-05,
1,999,0.00015513358812313527,
1,1049,0.003655883949249983,
1,1099,0.002220547990873456,
1,1149,0.00066260842140764,
1,1199,0.00036397288204170763,
1,1249,0.000656779739074409,
1,1299,0.0006641046493314207,
1,1349,0.0003191207069903612,
1,1399,0.0013370919041335583,
1,1439,,0.0010331198573112488
2,1449,5.6180142564699054e-05,
2,1499,0.0009033572277985513,
2,1549,0.0005810940056107938,
2,1599,0.0005252769915387034,
2,1649,0.0003175433084834367,
2,1699,2.368268178543076e-05,
2,1749,0.0006209244602359831,
2,1799,0.000281740736681968,
2,1849,0.000980233890004456,
2,1899,0.0008809015853330493,
2,1949,0.0005988527555018663,
2,1999,0.002041601575911045,
2,2049,0.0007468955009244382,
2,2099,0.0019043186912313104,
2,2149,0.00013899752229917794,
2,2159,,0.001228688983246684
3,2199,4.322133827372454e-05,
3,2249,0.0011043100384995341,
3,2299,0.00022277465905062854,
3,2349,2.6010033252532594e-05,
3,2399,0.003237320575863123,
3,2449,7.5702660069509875e-06,
3,2499,0.001134575461037457,
3,2549,8.269275713246316e-05,
3,2599,0.0030725551769137383,
3,2649,3.7047062505735084e-05,
3,2699,0.0015495301922783256,
3,2749,0.000691471912432462,
3,2799,0.0019200120586901903,
3,2849,0.004122104495763779,
3,2879,,0.0010134398471564054
4,2899,0.0039859130047261715,
4,2949,0.0002370900328969583,
4,2999,5.774825240223436e-06,
4,3049,0.00033157761208713055,
4,3099,0.003385460702702403,
4,3149,0.002833665581420064,
4,3199,5.596165465249214e-06,
4,3249,0.0005222551408223808,
4,3299,0.00016521531506441534,
4,3349,0.0001929542631842196,
4,3399,1.3905658306612168e-05,
4,3449,4.879185507888906e-05,
4,3499,0.0011335170129314065,
4,3549,0.0004084301763214171,
4,3599,1.9893612261512317e-05,
4,3599,,0.0010056423489004374
5,3649,9.296694042859599e-05,
5,3699,0.002626315224915743,
5,3749,0.00045491510536521673,
5,3799,0.001092673628591001,
5,3849,0.0001844140497269109,
5,3899,0.0006905487971380353,
5,3949,0.00042408122681081295,
5,3999,6.0707090597134084e-05,
5,4049,0.0001880703930510208,
5,4099,0.005113033577799797,
5,4149,0.001143349800258875,
5,4199,0.001280758180655539,
5,4249,0.00011199582513654605,
5,4299,0.0004425237129908055,
5,4319,,0.0009757912484928966
6,4349,0.0030144313350319862,
6,4399,0.0005765010719187558,
6,4449,0.0008729208493605256,
6,4499,0.001764556160196662,
6,4549,6.587937969015911e-05,
6,4599,3.7336256355047226e-05,
6,4649,0.0008948978502303362,
6,4699,0.00038706196937710047,
6,4749,0.0023997649550437927,
6,4799,0.0012539931340143085,
6,4849,0.0014568299520760775,
6,4899,0.0008748125401325524,
6,4949,0.00042789411963894963,
6,4999,0.0001599177485331893,
6,5039,,0.0009510819800198078
7,5049,0.0004442372010089457,
7,5099,0.0007751687662675977,
7,5149,0.0019035624573007226,
7,5199,0.000607654161285609,
7,5249,0.001745898392982781,
7,5299,6.944405322428793e-05,
7,5349,0.00010815662972163409,
7,5399,0.0006529210950247943,
7,5449,2.137425326509401e-06,
7,5499,0.001488463138230145,
7,5549,0.00022593731409870088,
7,5599,0.0002626754285302013,
7,5649,0.001686726463958621,
7,5699,2.910060720751062e-05,
7,5749,0.001087613869458437,
7,5759,,0.0010454426519572735
8,5799,0.0007256071548908949,
8,5849,8.607929339632392e-05,
8,5899,0.0006933290278539062,
8,5949,7.836861914256588e-05,
8,5999,4.059994171257131e-05,
8,6049,0.0022829296067357063,
8,6099,0.0001219551486428827,
8,6149,0.0036075315438210964,
8,6199,0.0007326838094741106,
8,6249,0.002687109401449561,
8,6299,0.0030577986035495996,
8,6349,0.001761128194630146,
8,6399,0.0006455930997617543,
8,6449,0.0006296953069977462,
8,6479,,0.0010665522422641516
9,6499,0.0038228610064834356,
9,6549,0.0019469287944957614,
9,6599,5.269076791591942e-05,
9,6649,0.0001684309245320037,
9,6699,0.0019131763838231564,
9,6749,0.0014985923189669847,
9,6799,0.0014359453925862908,
9,6849,0.002677937038242817,
9,6899,0.001417293562553823,
9,6949,0.0007883744547143579,
9,6999,0.0011636156123131514,
9,7049,0.0003881151496898383,
9,7099,0.00030029210029169917,
9,7149,0.002114009577780962,
9,7199,0.002830353332683444,
9,7199,,0.0009741525864228606
